"","ANXDEP1","ANXDEP2","ANXDEP3","ANXDEP4","ANXDEP5","ANXDEP6","ANXDEP7","ANXDEP8","ANXDEP9","ANXDEP10","ANXDEP11","ANXDEP12","ANXDEP13","WITHDEP1","WITHDEP2","WITHDEP3","WITHDEP4","WITHDEP5","WITHDEP6","WITHDEP7","WITHDEP8","SOMATIC1","SOMATIC2","SOMATIC3","SOMATIC4","SOMATIC5","SOMATIC6","SOMATIC7","SOMATIC8","SOMATIC9","SOMATIC10","SOMATIC11","SOCIAL1","SOCIAL2","SOCIAL3","SOCIAL4","SOCIAL5","SOCIAL6","SOCIAL7","SOCIAL8","SOCIAL9","SOCIAL10","SOCIAL11","THOUGHT1","THOUGHT2","THOUGHT3","THOUGHT4","THOUGHT5","THOUGHT6","THOUGHT7","THOUGHT8","THOUGHT9","THOUGHT10","THOUGHT11","THOUGHT12","THOUGHT13","THOUGHT14","THOUGHT15","ATTENT1","ATTENT2","ATTENT3","ATTENT4","ATTENT5","ATTENT6","ATTENT7","ATTENT8","ATTENT9","ATTENT10","ATTENT11","RULE_BR1","RULE_BR2","RULE_BR3","RULE_BR4","RULE_BR5","RULE_BR6","RULE_BR7","RULE_BR8","RULE_BR9","RULE_BR10","RULE_BR11","RULE_BR12","RULE_BR13","RULE_BR14","RULE_BR15","RULE_BR16","RULE_BR17","RULE_BR18","AGGRESS1","AGGRESS2","AGGRESS3","AGGRESS4","AGGRESS5","AGGRESS6","AGGRESS7","AGGRESS8","AGGRESS9","AGGRESS10","AGGRESS11","AGGRESS12","AGGRESS13","AGGRESS14","AGGRESS15","AGGRESS16","AGGRESS17","AGGRESS18"
"RULE_BR15",-0.0294065083321823,-0.0523314955345654,0.1265422654033,0.0521640567810614,-0.0839309598983552,-0.0804002423171061,-0.0648509513653381,-0.153755955252387,-0.147010724652945,0.0714982808783036,-0.274393082619889,-0.912963541767662,-0.217727609888152,-0.00677983467730453,-0.05022680774876,0.014408257699985,-0.0643571059806935,-0.955099224329308,-0.949462014723027,-1.05919617333806,0.0340604268106134,-0.0105688568430593,0.073841772209625,0.17661038801275,0.108884753675263,-0.9023638999902,-0.0546978220703456,0.0334732260262164,0.23940773224324,-0.860801372763148,-0.957511375802373,-0.814301500231121,-1.02684947311436,-1.03795679637682,0.139031098921368,-1.08616397276835,0.019366783503227,-0.962973293886908,-1.04315069999913,-0.0621294113944419,-1.01063045859115,-0.0602054231369253,0.10483730566897,-0.237938507006472,-0.889739005463053,-0.882890780393312,-0.0218855298791297,-0.104667462320361,-0.798055170136176,-0.810256781235138,-0.0149159166350677,0.276541215011547,-0.956432958821948,-0.0669169102248965,0.0268478609102839,0.0208973160693237,0.261356090112102,-1.0041979587025,0.104831656661037,-0.0725109428379417,-0.986490137426352,-0.134536951600499,-1.1042033900665,-0.963512680672294,-1.01796585345977,-0.241020002039447,0.126723627514931,-0.164421592199663,0.205866375360558,0.588806904005712,-0.21437092145421,-0.152380964528605,-1.02955367871017,-0.081753811831593,0.0676147733513199,0.176958088813172,-0.904443149983672,-0.941626224109381,-0.0505153593582515,0.0343828367843278,-0.0632976678791162,0.200588534275774,0.305476700658837,0,-0.93502893267055,-0.577226211141576,0.0830320288950628,-0.141936350051762,0.00470860627286346,-0.000189910337264454,-0.0534137544297475,-0.0709406986489542,-0.0750641000477246,0.10617971564471,-0.977757078708037,0.18234484273824,-0.103033504035625,-0.0505870564920278,0.0219189514117674,0.116196380573283,0.057300141299806,-0.0250571465833428,-0.0273969702262861,0.0608732434939721,-1.03805183380517
"RULE_BR16",0.0157857806092047,-0.00440102808694703,0.243644955454363,-6.83660053703572e-05,-0.0161127713321852,-0.0035194462540859,-0.0184577212672407,-0.0120912750635169,-0.0860400080491943,0.0525227828952507,0.0133767650877307,0.0370603398819674,-0.0405528293161452,0.0129287428099198,-0.105259260688276,0.0368804666933089,0.00978979027074245,-0.0537486566621232,0.11952087979152,0.083040149230284,-0.0220722414039274,0.101914681758388,0.0955531897702323,0.0663826584008335,0.114736222225999,-0.0375375945379445,-0.0615983553968203,0.18241426192213,0.113269872304561,0.0621324040729921,0.0952171161346073,0.143371509707278,0.00616942126386005,-0.065207053073784,0.000113221375000638,0.0570394929041745,0.0236697282596127,-0.0460967324538448,0.0206785377023116,-0.0420287657405588,-0.0994563873192343,-0.0914211923969988,-0.108506291683398,0.0162377244638745,-0.148337664554575,0.0115998940825404,0.000253026676375889,-0.0713042831051332,0.00369967942856178,0.0163819634034297,-0.00102968857574226,-0.0986920968795449,0.13113762874184,-0.0832763849136949,-0.000705496759938251,-0.000252145416217597,-0.0563676513978139,-9.11866874727107e-05,-0.103784468634638,0.00720630550849904,-0.0178915986409426,-0.110262216001412,-0.103558860964655,-0.108801483858818,-0.130807775637704,-0.0327323247490632,0.0705266717291251,-0.13377632256809,-0.0241742282654177,-0.810786080360695,-0.126550328929055,-0.211948780982025,-0.213562243072481,-0.160343705320575,0.00637136131405502,0.0661726681920531,-0.0654680175110249,-0.105949042128124,-0.175716147259396,-0.122777192183843,0.0222314784233292,-0.0743140726960336,0.0939792539217721,-0.93502893267055,0,-0.655033846443889,-0.0427423428431987,0.0141619184328652,0.0464054835444749,0.0509775056126687,-0.0114365336235515,0.0637156371136344,0.0306806552079855,0.0619280478110414,0.0340563287028803,0.122134627427761,0.104142268196953,-0.0339222587244963,0.0738852945811095,0.0828785251053235,0.120600691419621,0.00818456248458549,0.0280785545699198,0.0880013272842867,0.0477998795785691
"RULE_BR17",-0.780462053942378,0.338035493231099,0.439451618163581,0.23645552377746,0.0662070018337714,-0.798323979599122,-0.793741567945017,-0.825745807636299,0.0659038396005526,-0.734296264855529,0.158277827061738,0.408335407090289,0.161456129541291,0.2175928677573,-0.7934980241655,-0.767162589056267,0.145191205278254,0.328264520819435,-0.738909035068215,0.315866858506336,-0.746948903382604,-0.786140323082179,-0.749729804614952,0.335393377552398,0.30049727543375,0.3287104043767,0.0663253270902931,0.197960502935657,0.461056378093472,0.385867944085919,0.0959705521501261,-0.688179702677082,-0.807722831882528,0.153884885992643,-0.800190943661536,0.0388259017328694,0.269897476658071,-0.781492374658978,-0.802684837412243,-0.777226706353715,-0.785351314275765,-0.797345063234944,-0.734763590476818,0.0103029475295154,-0.659754318658866,0.469266498877678,-0.773344913919319,0.0598221771088279,-0.638315563529558,-0.652533917897073,-0.755530867426672,0.486861669737042,-0.76047013210304,-0.793954275942492,0.297271820575104,-0.751451968166936,-0.771526428575954,-0.792106670337185,-0.817045172738221,-0.0780258385692997,0.0681593320145332,-0.0913951504967794,-0.863816112327856,-0.739077727900226,-0.824640267984196,0.0138685054631694,0.282341677327898,-0.11520009397405,-0.759419941482337,-0.567776187902054,0.103847948254848,-0.899018659405993,0.223663820166507,-0.880663851640554,-0.821076770242948,-0.690747472269402,-0.658990625218171,-0.647856564855953,-0.761996838747753,-0.734469302084213,0.35248980674893,-0.681812869879757,-0.647988456068221,-0.577226211141576,-0.655033846443889,0,-0.718361924488262,-0.114266355597419,0.237544196207225,-0.839521423566925,0.209409091282004,0.1939665515329,0.195797666301628,-0.811221351482504,0.307171801422658,0.405923990079223,0.28142624173903,0.377596519874002,0.224800458438525,0.138729631046409,-0.733525566804862,-0.778878700427757,0.0290302430488186,0.437450921396609,0.278356929113867
"RULE_BR18",-0.074951102389323,-0.0994326883547635,-0.108961524061689,-0.0638642556605973,-0.238815950076807,-0.0629249833014796,-0.136960584630953,-0.0925244910721438,-0.131125628426237,-0.170837390385049,-0.14092739495898,-0.111615548834305,-0.170426007592377,-0.0457492965837334,-0.0762477723855279,-0.039101069710355,-0.000212856409459838,-0.144318320802922,-0.0266207353589389,-0.0837023955474132,-0.11814895100373,0.0206999835368472,-0.149702865890568,-0.0922935192991771,-0.0173871607211926,-0.118448034837269,-0.0225030233569753,-0.0786785545924379,-0.0525950815928224,-0.0705747216331078,-0.118467277992886,-0.0729723670317518,-0.117190494295491,-0.123392796018704,-0.00928502734963643,-0.00911115532301204,-0.0647317557345924,0.00171009450038639,-0.0211650471032847,-0.0612003764380881,-0.0397471722069721,-0.0815911818507186,-0.0754421821893157,-0.0722324933641462,-0.0525375771351911,0.0917607090742715,-0.0405541892322751,-0.0520915097847404,0.0998984133268846,0.051107384333805,0.0046941629563943,0.112915768266323,-0.0546027570650849,0.0161256748876858,0.0616775038780016,0.0988643529341557,-0.0119763797431449,-0.0556885033321803,0.00700133616244908,0.0264919159139925,0.0684287299518359,-0.0686220107200226,-0.0414043637389472,-0.104688577453516,-0.0846988322655501,0.0871418863841311,0.0309524372182298,-0.0492930877918469,-0.00912742245948484,0.0275332227723083,-0.0350497153670106,-0.0948111892940503,0.0439345199666377,-0.0356288574222101,-0.0800604591563959,-0.0955570101786145,0.0541650957138416,-0.03917617603295,0.0593858504476994,0.0314995441435976,-0.011345151286035,-0.107957486188465,0.0253777430306476,0.0830320288950628,-0.0427423428431987,-0.718361924488262,0,-0.0118221002993479,0.144656413284316,-0.0211755728079992,0.208507253000958,0.242353154160281,0.0262704305128667,0.0797941818310264,0.141321883162998,0.102799826122287,0.0423578216880087,-0.0316759614367832,-0.0347637100779488,-0.069977586051272,0.104609509470059,0.124264744112245,-0.0105313780725678,0.112342571543968,0.0366427539246637
"AGGRESS1",0.061902558288552,-0.0766741619046158,-0.0730735989641078,-0.0966139047925697,-0.0365592161778594,0.0829653781209093,-0.0264176898016768,-0.0330233683528319,-0.0858800426642959,-0.103757308622438,-0.0337999216576568,0.0337928667641028,-0.0512360540046126,0.0405765252055983,-0.108089325497089,-0.0616032655560043,-0.0609843655458032,-0.117760577000086,-0.0767074213586427,-0.00885019722203423,-0.0988923256677697,-0.0295947163422117,-0.00626052893718457,-0.0599240284271143,-0.0265690208928686,-0.00496942462410338,-0.0248507572101956,-0.0683096009786922,-0.0748524659457011,-0.0349279066749179,-0.0405270036725408,-0.089188511936589,-0.045610285424156,-0.0224115952221736,0.0334570815938612,0.0939962105385069,0.0146659841036996,-0.0236401567841304,-0.0596974063915555,-0.0363171246350013,-0.0953145675266997,-0.0613254380782209,-0.0876913419231458,-0.0185972309467121,-0.0164197225943405,-0.0966878980568044,-0.0953527566228465,-0.018905039829278,-0.06582836630399,-0.0217800645857938,-0.075601955072856,-0.155712637681283,-0.0370109157183074,-0.0148471964608077,-0.0708640669764117,-0.0773866072725761,-0.0240925158654693,-0.0368587575711266,0.025213649276675,0.0859195711590809,0.170497245999818,-0.0416527256553835,0.0233672966810156,-0.102683956577921,-0.0991587570489348,0.0820135528879747,-0.0254529058584962,-0.0342149903289012,-0.0965011208795402,0.16517271843138,0.0987835198522856,0.0824795254201049,0.0369264846418481,0.0642274876662601,0.00786819840561059,0.0206180493158334,-0.0389308308213562,-0.0997737103222717,0.0109781860181529,-0.0420297621664604,0.0736745468942901,0.00367597744721626,-0.0383036083364869,-0.141936350051762,0.0141619184328652,-0.114266355597419,-0.0118221002993479,0,0.0317935929521239,0.028249860625342,-0.095731268410004,-0.0638363325869183,0.102096946146294,-0.0477095656886503,-0.0113232220387044,0.0056469283812004,0.0511639047293002,0.0716953562183626,-0.0113780763379679,-0.0294852353386531,-0.0748120890697702,0.00886902991634997,0.0759758326613876,-0.00469005177669168,-0.0219606801984518
"AGGRESS2",-0.0369751413343232,-0.0932521492541028,-0.108485712936089,-0.0431306898373489,-0.123540537905438,0.0435389564594389,-0.0668089193828562,-0.0960658912773565,-0.164880362212346,-0.114813160828551,-0.0810357110331088,0.0389556090826362,-0.122477397179803,-0.0080789805082298,-0.0772879754724223,0.0154091906301267,0.0189728861616525,-0.136417279142283,-0.0726147680629431,-0.0330630286984288,-0.0435774730678081,-0.0907211163220169,-0.0829833207577483,-0.0635839173336563,-0.0646089014091126,-0.0567056945694729,-0.0483505359382347,-0.0902928768881658,-0.112259390028906,-0.0160887821450936,-0.106302774364573,-0.049854250464338,-0.110924309817094,-0.129232040372041,0.103443593410971,0.0689852086037475,0.0479508289132918,-0.0626796662563945,-0.0270311554952057,-0.00582671384672762,-0.167854143960086,-0.0668114456280324,-0.0742968944400156,-0.0717294847307522,0.00689976161334221,-0.0414026814683039,-0.07573860387726,-0.0266451185075591,-0.0261508893256938,0.00113499678794998,-0.0602449058498283,-0.0650927829235183,-0.0887347799906811,-0.027864621316655,-0.0384209556617979,-0.046835461188823,-0.0414066106807901,-0.105357979923408,-0.017281642147524,-0.0168063032515103,0.199141125278766,-0.0923384714937855,-0.0332597061058701,-0.123208398122261,-0.102852055042182,0.0809384482960104,0.0128226005628129,-0.0831404714152311,-0.109702394277788,0.010577652270685,0.170213548021208,0.115578206969781,0.158797797283362,0.125386036844782,0.0473146073200803,0.0620180235254472,0.0951538245003504,0.0495262374478922,0.103544606131293,0.0600097136452318,0.154366446998453,0.0625599881845743,-0.0162649570625441,0.00470860627286351,0.0464054835444749,0.237544196207225,0.144656413284316,0.0317935929521239,0,-0.0730225151783571,-0.0644726679094003,0.0391862405805701,0.0126069053416112,0.00758082153765705,0.0916574839687132,0.1555363077898,-0.00852768077179145,-0.0171134276697239,-0.0851762736983228,-0.106210981867865,-0.0702809207334274,0.173363368667558,-0.0170428291872643,0.155670333154115,-0.0828762734765032
"AGGRESS3",0.0873942129544765,-0.000712559831533288,-0.000699427155472665,0.00568047881710709,0.0217844010757826,0.0806479547015421,-0.000504330130822017,0.032337145367375,-0.00614943166927462,0.00867587449486695,-0.0362087827775524,0.0442435947368284,-0.0181329588721205,-0.0215014265141913,-0.149863714322592,-0.0604914459616235,-0.0758855844032632,-0.129384360705064,-0.10513505193515,-0.0395805392607495,-0.123366275654825,0.0326279400977593,-0.0146940219771462,-0.0173730514893545,-0.00139234639325725,0.00593921034155287,-0.0389672374859237,-0.0209420449637567,-0.0399293496264388,0.00486548515404914,-0.0182640494813553,-0.0531041536403279,0.166378652289591,0.0755664397551031,0.0103336018397128,0.144399153619635,0.00346476276589774,0.0252993476840992,-0.0390897330190243,-0.0170476279426027,-0.0373599165808322,0.00327986565717164,-0.0739377463513624,0.0393270045241993,0.0223487616632805,-0.0695407971594946,-0.0244185151781297,-0.0173705573062187,-0.055348770740748,-0.00277699414635574,0.0274303241321359,-0.0788554964529001,-0.0161145296576683,0.0293803159718796,-0.0182661888527015,-0.0390975471634212,0.00270170926423263,-0.0113743140324772,0.0895897475871796,0.0610783582672962,0.136483481634806,-0.000505490751267046,0.0993030632118408,-0.0210110650727535,-0.00493323526869555,0.108309122337891,-0.0153656377441055,0.0148675763998736,-0.0559950498873112,-0.0125318787872644,0.0579477683756118,0.00245506855902677,0.025999430752633,0.00828798972747657,0.0399933128181851,0.00715351027515754,0.00782077278150978,-0.00383861473875557,-0.0281336676945169,-0.0312214305218301,0.0184184963388923,0.0606839584810706,0.0268235616703504,-0.000189910337264398,0.0509775056126687,-0.839521423566925,-0.0211755728079992,0.028249860625342,-0.0730225151783571,0,-0.0459509600895163,-0.0773350810962012,-0.0520829159925528,-0.0748844519178244,-0.0812149853634351,-0.0980018512157855,-0.0198568020596132,-0.0515419739189166,-0.0349817937861846,-0.0859737204884289,-0.065909797301556,-0.0479084952352599,-0.024577729421673,-0.0933437471977211,0.0353171494874241
"AGGRESS4",0.0297689243361949,-0.0578496741765679,-0.0604262583135435,-0.0288734605034243,-0.137702898845578,0.00526495921631948,-0.0767068121853391,-0.0384406750934267,-0.126435569093511,-0.0914676738507684,-0.0723609243805842,0.0601374563685889,-0.136357853335872,-0.014806814094891,-0.0555716279186991,0.0203414514692458,-0.0100460142383387,-0.118819388791575,-0.0820352996166161,-0.0402187831451426,-0.0676151566807145,0.00388729809670496,-0.0757104171871024,-0.0850328315308728,-0.0464234717644994,-0.0747721314821844,-0.0314926529818606,-0.0899630900138714,-0.0145118102520914,-0.0354101766791742,-0.0844896709217613,-0.0603612731671106,-0.0401523786436063,-0.0383876174870575,-0.024545212981302,-0.00742853921963765,-0.0860782240972817,-0.0110621637313836,-0.0333730628575474,-0.0510297298339287,-0.0731233898046907,-0.0379486157863657,0.00532593432995282,-0.052739922676256,0.140391341303583,0.0181970729586968,-0.0411645569095653,-0.0321665668285601,-0.0597977817360803,-0.0143122492496222,0.0344365850339546,-0.0165857016253718,-0.0434167092308174,-0.04630378565687,0.00482606390132589,-0.0126804946185013,-0.00466700059648797,-0.0655921304138927,0.00674371375461358,0.0496329203248516,0.00768044668629853,-0.00628839144099769,0.0519321822114924,-0.0272128076777287,-0.0572973170194363,0.0671425554977649,0.0603517596394575,-0.037839792664478,0.00298088362353399,-0.0758865963257996,0.0469845074127752,0.0877938947333378,0.0568204180268561,0.0715089459467855,0.010509083908694,0.0395203458580939,0.13677819097612,0.0583919131679103,0.13873949652579,0.141565846188683,0.0975523574301797,0.0654963124020675,0.0215110087257843,-0.0534137544297474,-0.0114365336235515,0.209409091282004,0.208507253000958,-0.095731268410004,-0.0644726679094003,-0.0459509600895163,0,0.205522957075631,-0.0629241102289275,-0.0369073617365933,-0.0127293862667732,-0.0254498912798073,-0.0383357146597895,-0.128620302965582,-0.101292591650775,-0.150901625045108,-0.103879973986982,-0.0683145395692933,-0.0456386458659093,-0.055511257058963,-0.116808117022763
"AGGRESS5",-0.00908730474376018,-0.0908812497066634,-0.0725941460552559,-0.0843464035675719,-0.158991735560518,0.0265578952483215,-0.0947842572505722,-0.0905736612514713,-0.162894184652375,-0.147825840154542,-0.122215547407178,0.0466360473712877,-0.17004223959018,-0.0172832903766005,-0.0556934919188798,0.00780690109330873,-0.023541305413849,-0.127898613099,-0.0990338077269473,-0.0613717607845853,-0.062215917402635,-0.0519442169436794,-0.11737376410802,-0.114051068681098,-0.0395411554204996,-0.0774089974695258,-0.0573501147019253,-0.0947549530106825,-0.00479850075504959,-0.0583334736877356,-0.114047048055347,-0.0364918482394861,-0.0737372412262604,-0.098956634397269,0.0144885346385311,0.0333630997728435,-0.0469618709470374,-0.0475668097059499,-0.0561001028719064,-0.0515427674358186,-0.106355279301958,-0.0607548793267949,-0.025740395917376,-0.0827546353469911,0.0242897188644767,0.0144437406454494,-0.0926897314076105,-0.0221890580902184,-0.0113327695468787,0.0342687107980598,0.0174070246457513,0.00765600932358579,-0.0716116840733029,-0.0598729849476959,0.00819037173212167,-0.0182325371864868,-0.0382573677993974,-0.100602094257512,-0.00837279951646824,-0.00168986421824541,0.0682725132589329,-0.0640221244547687,0.00481358280860994,-0.0742497451604409,-0.0866952645167237,0.067216852874053,0.0162852079366637,-0.0921949253804797,-0.04161595921323,0.0618628316605924,0.0944308764083653,0.1032973606234,0.0473194061913949,0.0934596612832785,0.0114143047471568,0.0349792944505952,0.10664979166756,0.136988344456102,0.175253560590058,0.151199808474196,0.12606017851583,0.03528633122422,0.0555702797188891,-0.0709406986489542,0.0637156371136345,0.1939665515329,0.242353154160281,-0.0638363325869182,0.0391862405805701,-0.0773350810962011,0.205522957075631,0,-0.0152762330318228,-0.0489877145847102,0.0407290796332781,0.0844332558460331,0.00326476593643277,-0.116215047662036,-0.100908333778054,-0.165984074210985,-0.0872993091781604,-0.00182908681434213,-0.034693279498772,0.0417428653690507,-0.101163061634641
"AGGRESS6",-0.0189242580119796,-0.0684494250500042,-0.121468302066394,-0.129965561642717,-0.136885056379778,0.0398050945115938,-0.0674671835335881,-0.0736004214889419,-0.114225450580072,-0.158147533377242,-0.090923636944556,-0.00193512749310176,-0.13932390002061,-0.0387293113596917,-0.122660021715662,-0.0282018230920907,-0.0461618716476305,-0.130805662466388,-0.114951120883204,-0.0705558468271503,-0.110940412388673,-0.0315736937028884,-0.0294894981110501,-0.0909018052233783,-0.0411077261397566,-0.0560469830558691,-0.0534279537128327,-0.0989203055504358,-0.0608523703854432,-0.0189911036388359,-0.079759622927172,-0.0553590081845949,-0.0847232448550083,-0.0915775358030494,0.0158605339246664,0.0265546411599677,-0.057830494978473,-0.0600718854187495,-0.110926912592015,-0.0615573858131174,-0.125533494419164,-0.0636566433322577,-0.0633349603689129,-0.0924084119923403,-0.0503843258505885,-0.0953687519309487,-0.125770902687122,-0.0124377224290884,-0.0844590790517942,0.0241705876884885,-0.0997992376975516,-0.116924841930601,-0.0614745459313906,-0.0374059139550175,-0.0807772764073879,-0.121445438844407,-0.0346899691806981,-0.0539399955680663,0.0457806829484924,0.0498164074749511,0.0928860090574765,-0.0411769999854921,0.0264159080375112,-0.103348773584945,-0.122862487147514,0.0804907407409241,0.0133789824236877,-0.0240975622642575,-0.115064734990833,-0.0216159094280359,0.167781704416425,0.228477229197033,0.0227774465316952,0.148416664699384,-0.0527336055623839,0.058878532397323,0.0402299237769464,-0.0240812517804111,0.117093271874598,0.0330635368401992,0.08464078971002,-0.00232206841438803,-0.0193113189322404,-0.0750641000477245,0.0306806552079855,0.195797666301628,0.0262704305128668,0.102096946146294,0.0126069053416112,-0.0520829159925528,-0.0629241102289275,-0.0152762330318228,0,0.112202698979648,-0.0536328953506016,0.0237326208925328,-0.000643586014113184,0.000359939436339052,-0.102545084540658,-0.0866706158541091,-0.100422957993123,-0.0208014981821156,0.0302002761930437,-0.0173277922491979,-0.0733943715366132
"AGGRESS7",-0.0642928665598992,-0.0965734890106105,-0.0408499564111525,-0.100656272966653,-0.237927872513709,-0.0766692008687025,-0.104724002201743,-0.103113642185727,-0.185728998359002,-0.167661682055822,-0.184857452753979,-0.0160244252937835,-0.218455809442834,-0.0451855150125677,-0.0872925332122463,-0.0473738084241271,-0.0773686310193797,-0.230644674402988,-0.150596084013766,-0.109907254431441,-0.131751424500344,-0.0347100552293419,-0.122487848231715,-0.104859738127441,-0.0491165600638618,-0.130332898383913,-0.0721099055437662,-0.175750779776345,-0.0414720740442459,-0.0781202623246819,-0.158130354608267,-0.0663290194400011,-0.0797026113651633,-0.10344246245597,0.136269251181306,-0.0821063570360707,-0.0291258393065373,-0.0795486335697534,0.00691112849607251,0.0319258273455884,-0.074172548074326,-0.057723299112245,-0.0316471898059479,-0.0344452080552343,-0.0292825867809387,-0.00271201258897225,-0.0423375176010369,-0.0590775798878348,-0.0458327128256495,0.0158437422145061,-0.0186639116811044,-0.0187146232169126,-0.0843896703829408,-0.114027906115394,-0.0148246552482186,-0.0478024108770537,-0.0207091041375403,-0.0988638312199436,0.0389351668167504,0.0615428279546238,0.0655345553795543,0.0946769345283121,0.141176205248228,-0.0324710341131201,-0.0655035485573974,0.126811079968669,0.203934222039792,0.0747859659319941,-0.0300819126953424,0.0256084798735601,0.129200002758743,0.253497639086902,0.222841076476967,0.144833137719824,0.0567661741695314,0.00286785963036429,0.11926800841093,0.0377782335430245,0.0870002276534692,0.150096059343833,0.120117234639495,0.00859169046319097,0.0144361743876326,0.10617971564471,0.0619280478110414,-0.811221351482504,0.0797941818310264,-0.0477095656886503,0.00758082153765705,-0.0748844519178244,-0.0369073617365934,-0.0489877145847102,0.112202698979648,0,0.0811246632605862,-0.045326385603973,-0.109085792179141,-0.122356878407036,-0.157902583754383,-0.209264708392427,-0.0813138378101741,-0.00763469988082266,-0.0900450498443867,-0.0433929982692851,-0.0769340481554436
"AGGRESS8",-0.000828338621464975,-0.0905195154521213,0.0224593086335409,-0.0909470540282549,-0.162026862177638,-0.0474884068451001,-0.105861530221682,-0.0770286172353356,-0.167188914736138,-0.14698885702922,-0.154685219086326,0.00973742928034088,-0.173945873485374,-0.0617763900522623,-0.0248399961966725,-0.0494567433554238,-0.0302356122645204,-0.158988456468297,-0.120999759604859,-0.0451264156692895,-0.0777842055875734,-0.00156265178663789,-0.0739163879060901,-0.10165042509664,-0.081439966755306,-0.0600187671177908,-0.0169706072708017,-0.122902565195309,-0.0658076060172177,-0.0297475539114273,-0.116377900188223,-1.65877764138345e-06,-0.101402613074278,-0.0998767202428062,0.170426766206644,0.0428234014690347,0.0567164372030394,0.0192508700381256,0.121447470766127,0.073854281311403,-0.044928088359436,-0.0862806422554941,-0.00672107217033929,-0.0617634774565874,0.041632158332662,0.0195408994294784,-0.0924771220519688,-0.0309475041363005,0.0651800924660538,0.05624989577564,-0.00155410694673813,-0.00497393994017259,-0.0450844284972748,-0.0736793944546006,-0.00257976310322894,-0.0777130800284427,-0.00299876848807146,-0.0558559666571451,-0.0404927886218849,-0.0376277797280704,0.0970528800868239,-0.0395292806937157,0.00953218870479272,-0.0949865501114801,-0.0907238438629262,0.084446886143045,0.0321899482211429,-0.0780593382422528,-0.0469389289278509,0.135702377780791,0.0976219177671049,0.124325784881067,0.222207678940158,0.0954519404713814,0.0380195962277055,0.111439304648002,0.0612537584811666,0.0999253779534577,0.0758478581219879,0.143684635457101,0.138567490800252,0.0789737704427451,0.0242255446803523,-0.977757078708037,0.0340563287028803,0.307171801422658,0.141321883162998,-0.0113232220387044,0.0916574839687132,-0.0812149853634351,-0.0127293862667732,0.0407290796332781,-0.0536328953506016,0.0811246632605863,0,0.166421756110031,0.0103973192787298,-0.098704678461226,-0.116098881929685,-0.162412333563011,-0.0795036018479022,0.0674399942229635,-0.0186095715477416,0.105013419794542,-0.0639120975185595
"AGGRESS9",-0.040069231564701,-0.080721196554135,-0.0273851671862759,-0.0853291923951549,-0.120043690340617,0.0353329114095805,-0.0561319640397684,-0.0882450236549562,-0.11639865407154,-0.108435983707096,-0.0668990711128072,0.0349426946744837,-0.11922053288259,-0.0294444199821501,-0.0420449257460863,0.0496005194980081,-0.0164004350626044,-0.0978139315157488,-0.109785328162488,-0.0296921627416616,-0.0365327291743096,-0.03550284106866,-0.0697370209098422,-0.0938930300538293,-0.065720591845101,-0.0823205624502134,-0.0594373230911151,-0.0910339791586146,-0.115122188964002,-0.0490778958473122,-0.116928456418366,-0.019991437319185,-0.119965916639849,-0.06325707679017,0.0928735668395116,0.00716631318478461,0.0347411350069278,-0.0484873402198841,-0.0399963094920899,-0.0148714354009853,-0.124047878446376,-0.0816657474731253,-0.0155561934942627,-0.0998694801149722,0.0533339507365896,-0.062428605541128,-0.0958586307895898,0.0215983640457772,0.0166961370797735,0.00154103069805012,-0.0283201283725786,-0.0318274897003483,-0.041248943433454,-0.0717660025050659,-0.0378420425708965,-0.0430645361020495,-0.033349793090456,-0.094089985870463,-0.0280744853005702,-0.0532126343186877,0.0826597685210644,-0.116710027722997,-0.0382676097452315,-0.114105317783374,-0.11300159730212,0.107486716580323,-0.0131387700798536,-0.0886839517210815,-0.0605125528941111,0.192807700176772,0.0926131163510661,0.102713674119692,0.0302876206662548,0.0627784198010992,0.00156462227461085,0.116023129051666,0.0518862660567037,0.0161505729460018,0.0536322156455283,0.0330706222389036,0.135340394425798,0.00287307321907493,0.0167553060802554,0.18234484273824,0.122134627427761,0.405923990079223,0.102799826122287,0.0056469283812004,0.1555363077898,-0.0980018512157855,-0.0254498912798073,0.0844332558460331,0.0237326208925328,-0.045326385603973,0.166421756110031,0,0.0545638872075723,-0.012431375159753,-0.0623503956496071,-0.0863127828027792,-0.0876837686051664,0.0652947364755973,0.0895649217183128,0.172245443322978,-0.0888130283522074
